Country,Country_Code,Year,Fertility_Rate,Urban_Population_Percent,Total_Population,Water_Access_Percent,Unemployment_Rate,Sanitary_Expense_Per_GDP,Life_Expectancy,Life_Expectancy_Female,Life_Expectancy_Male,Infant_Deaths,GDP_Per_Capita,Hospital_Beds_Per_1000,Female_Population,Male_Population,Alcohol_Consumption_Per_Capita,Immunization_Rate,Sanitary_Expense_Per_Capita,CO2_Exposure_Percent,Air_Pollution,Labour_Force_Total,Tuberculosis_Per_100000,Suicide_Rate_Percent,Obesity_Rate_Percent,Underweight_Rate_Percent,Overweight_Rate_Percent,Safe_Water_Access_Percent,log_GDP_Per_Capita,Life_Expectancy_Score,log_GDP_Per_Capita_Score,Safe_Water_Access_Percent_Score,Unemployment_Rate_Score,Immunization_Rate_Score,Aggregate_Score
Libya,LBY,2015,2.711,79.27,6192235.0,,19.649,,71.698,75.369,68.5,1502.0,7867.51493141091,3.7,3046854.0,3145381.0,0.011,97.0,,36.08680012119,36.08680012119,2018817.0,40.0,3.13,23.6,3.88,59.97,97.28,8.970497526796425,0.6497753573859766,0.5138784587808464,0.9634359456916253,0.45097874013536665,0.975,0.7106137003987629
Libya,LBY,2016,2.673,79.54,6282196.0,,19.5,,71.756,75.474,68.501,1421.0,7945.00421529319,3.7,3094517.0,3187679.0,0.01,97.0,,38.1668032978199,38.1668032978199,2056298.0,40.0,3.03,24.17,3.92,60.38,98.15,8.98029860952992,0.6513546630360789,0.5152808565027311,0.9751310660034952,0.45516331058499737,0.975,0.7143859792254605
Libya,LBY,2017,2.626,79.817,6378261.0,,19.015,,72.482,75.674,69.63,1348.0,10529.1163503303,3.2,3143706.0,3234556.0,0.008,96.0,,33.6859220495799,33.6859220495799,2099059.0,40.0,3.23,24.68,3.96,60.74,99.02,9.261899684259214,0.6711232130701157,0.5555740278205382,0.9868261863153649,0.46878422782037243,0.9625,0.7289615310052782
Libya,LBY,2018,2.581,80.102,6477793.0,,18.836,,72.794,75.877,70.017,1280.0,11838.2958165147,3.2,3193468.0,3284325.0,0.008,73.0,,41.4209740874326,41.4209740874326,2146167.0,40.0,3.37,25.13,4.0,61.07,99.89,9.379094963662457,0.6796187882913546,0.5723430315438818,0.9985213066272348,0.47381132923301605,0.675,0.6798588911390974
Libya,LBY,2019,2.539,80.393,6569088.0,,19.037,,72.463,75.766,69.496,1218.0,10972.902519068,3.2,3240076.0,3329012.0,0.008,73.0,,36.4844732200514,36.4844732200514,2192333.0,59.0,2.91,25.57,4.05,61.36,99.89,9.303184105242964,0.6706058543226683,0.5614812504724894,0.9985213066272348,0.46816637178082965,0.675,0.6747549566406444
Libya,LBY,2020,2.507,80.691,6653942.0,,19.535,,72.472,75.348,69.867,1161.0,9872.11114427602,3.2,3283983.0,3369959.0,0.012,73.0,,32.9707065002742,32.9707065002742,2160986.0,59.0,,26.02,4.09,61.65,99.89,9.197469004618666,0.6708509189925117,0.5463548996074268,0.9985213066272348,0.45418035779481564,0.675,0.6689814966043978
Libya,LBY,2021,2.462,80.994,6735277.0,,19.595,,71.911,74.396,69.63,1106.0,7094.99982017328,3.2,3325769.0,3409508.0,,73.0,,,,2222452.0,59.0,,26.46,4.14,61.94,99.89,8.867145564248586,0.6555752212389381,0.49909023989008083,0.9985213066272348,0.4524952958687899,0.675,0.6561364127250087
Liechtenstein,LIE,2012,1.51,14.367,36505.0,100.0,,,82.3829268292683,85.2,79.7,,149461.78557146,,18439.0,18066.0,,,,,,,,,,,,,11.914796024231197,0.9407195869099605,0.9351663529479612,,,,0.9379429699289609
Liechtenstein,LIE,2013,1.45,14.334,36806.0,100.0,,,82.2609756097561,83.9,80.7,,173659.411799089,,18585.0,18220.0,,,,,,,,,,,,,12.064851256525456,0.937398927426987,0.9566371558835614,,,,0.9470180416552743
Liechtenstein,LIE,2014,1.59,14.313,37096.0,100.0,,,82.0731707317073,83.2,81.0,,179467.516166777,,18719.0,18378.0,,,,,,,,,,,,,12.097749502103497,0.9322851118232074,0.9613444342432252,,,,0.9468147730332164
Liechtenstein,LIE,2015,1.4,14.303,37355.0,100.0,,,82.6560975609756,84.5,80.9,,167809.269874833,,18834.0,18521.0,,,,,,,,,,,,,12.030583315081941,0.9481578641518201,0.9517338932215865,,,,0.9499458786867033
Liechtenstein,LIE,2016,1.61,14.303,37609.0,100.0,,,82.2585365853659,84.0,80.6,,165845.995200652,,18947.0,18663.0,,,,,,,,,,,,,12.01881489696669,0.9373325142373288,0.9500499973496932,,,,0.943691255793511
Liechtenstein,LIE,2017,1.44,14.315,37889.0,100.0,,,83.7463414634147,86.0,81.6,,170875.682067431,,19073.0,18816.0,,,,,,,,,,,,,12.04869156563456,0.9778445599296036,0.9543249303562418,,,,0.9660847451429226
Liechtenstein,LIE,2018,1.58,14.338,38181.0,100.0,,,83.0414634146342,85.5,80.7,,175286.679024684,,19220.0,18961.0,,,,,,,,,,,,,12.074178078430892,0.9586511481180174,0.9579716935207052,,,,0.9583114208193613
Liechtenstein,LIE,2019,1.48,14.371,38482.0,100.0,,,84.1609756097561,85.8,82.6,,167259.160311816,,19381.0,19102.0,,,,,,,,,,,,,12.027299746665927,0.9891348021717111,0.9512640605519229,,,,0.970199431361817
Liechtenstein,LIE,2020,1.46,14.416,38756.0,100.0,,,81.6585365853659,83.4,80.0,,165287.186766512,,19534.0,19223.0,,,,,,,,,,,,,12.015439765780545,0.9209948695810999,0.9495670633295226,,,,0.9352809664553112
Liechtenstein,LIE,2021,1.53,14.471,39039.0,100.0,,,84.4024390243902,86.4,82.5,,197504.548936258,,19686.0,19354.0,,,,,,,,,,,,,12.193516895646717,0.9957097079479973,0.9750474074950364,,,,0.9853785577215168
Lithuania,LTU,2012,1.6,66.864,2987773.0,86.3826378165953,13.365,6.28,73.8634146341464,79.6,68.4,133.0,14367.709424872,7.26,1611883.0,1375889.0,15.54,93.0,897.0,12.373124789345,12.373124789345,1469043.0,63.0,12.45,23.99,0.85,49.74,87.65,9.572738566567432,0.7087383154294457,0.600050720067259,0.8339830622395484,0.6274608925211335,0.925,0.7390465980514774
Lithuania,LTU,2013,1.59,66.986,2957689.0,88.3536205960304,11.77,6.13,73.9146341463415,79.6,68.5,128.0,15729.6524666512,7.14,1593602.0,1364087.0,15.57,93.0,959.0,12.4131714589563,12.4131714589563,1461653.0,61.0,13.89,24.51,0.84,49.62,88.68,9.663302902143359,0.710132992412294,0.6130092085678874,0.8478290092754404,0.6722554553879856,0.925,0.7536453331287214
Lithuania,LTU,2014,1.63,67.108,2932367.0,90.3379728931866,10.698,6.19,74.5170731707317,80.1,69.2,126.0,16551.018202078,7.11,1577567.0,1354801.0,14.96,93.0,1021.0,12.7577404745041,12.7577404745041,1473507.0,58.0,11.56,25.05,0.83,49.5,89.7,9.714202901696929,0.7265370502581812,0.6202922858930001,0.8615405296410809,0.7023618951329795,0.925,0.7671463521850483
Lithuania,LTU,2015,1.7,67.23,2904910.0,92.3355913037643,9.12,6.49,74.3219512195122,79.7,69.2,126.0,14263.9645773495,6.83,1560016.0,1344893.0,14.17,93.0,920.0,11.3028578201847,11.3028578201847,1465455.0,55.0,11.94,25.61,0.82,49.39,90.72,9.56549167617965,0.7212239950854241,0.5990137915108004,0.8752520500067213,0.7466790237874577,0.925,0.7734337720780807
Lithuania,LTU,2016,1.69,67.366,2868231.0,93.9928811739939,7.862,6.64,74.6707317073171,80.1,69.5,120.0,15008.3132445526,6.54,1537363.0,1330868.0,13.03,94.0,989.0,10.2329418108878,10.2329418108878,1475011.0,54.0,32.77,26.2,0.81,49.28,99.66,9.616359542866718,0.7307210812067284,0.6062922710725835,0.9954294932114531,0.7820091555031314,0.9375,0.8103904001987793
Lithuania,LTU,2017,1.63,67.516,2828403.0,94.4423091946607,7.073,6.48,75.4804878048781,80.5,70.7,107.0,16885.4073948373,6.39,1512826.0,1315577.0,12.29,94.0,1083.0,9.79993642739852,9.79993642739852,1461249.0,52.0,11.5,26.8,0.8,49.17,99.84,9.734205060147039,0.7527702601736717,0.6231543147326661,0.997849173275978,0.8041677198303705,0.9375,0.8230882936025374
Lithuania,LTU,2018,1.63,67.679,2801543.0,94.8732512815995,6.147,6.53,75.6804878048781,80.7,70.9,95.0,19186.359591641,6.27,1495079.0,1306463.0,11.79,92.0,1249.0,11.0838572805935,11.0838572805935,1466791.0,44.0,10.11,27.41,0.79,49.06,100.0,9.86195486759989,0.758216141725748,0.6414335236542331,1.0,0.830173842222035,0.9125,0.8284647015204032
Lithuania,LTU,2019,1.61,67.855,2794137.0,94.8974874451152,6.255,6.99,76.2829268292683,81.2,71.6,86.0,19615.5491450175,6.22,1487938.0,1306199.0,11.79,92.0,1370.0,10.2465023749528,10.2465023749528,1470500.0,41.0,26.14,28.02,0.78,48.94,100.0,9.884077854429055,0.7746201995716352,0.644599013342886,1.0,0.8271407307551887,0.9125,0.831771988733942
Lithuania,LTU,2020,1.48,68.046,2794885.0,94.9237932740768,8.487,7.48,74.9780487804878,80.1,70.1,81.0,20381.8557827478,5.96,1485577.0,1309308.0,12.1,91.0,1520.0,9.21893860360944,9.21893860360944,1478716.0,28.0,,28.64,0.78,48.83,100.0,9.92240036164718,0.7390891431038201,0.6500824276024096,1.0,0.7644564271070295,0.9,0.810725599562652
Lithuania,LTU,2021,1.36,68.249,2800839.0,94.9517503729689,7.112,7.82,74.0365853658537,78.8,69.5,78.0,23849.6156993566,,1486443.0,1314395.0,,90.0,1859.0,,,1468048.0,26.0,,29.28,0.78,48.73,100.0,10.079523382952143,0.7134536518952673,0.6725645321948667,1.0,0.8030724295784537,0.8875,0.8153181227337176
Luxembourg,LUX,2012,1.57,89.249,530946.0,99.7764862682278,5.14,5.29,81.3926829268293,83.8,79.1,13.0,112584.676270958,5.16,265765.0,265181.0,11.95,99.0,6029.0,11.3764588719617,11.3764588719617,258659.0,9.7,11.34,18.33,0.78,42.41,99.88,11.631460895470681,0.9137558319082176,0.894625062775418,0.9983868799569834,0.8584547982138344,1.0,0.9330445145708908
Luxembourg,LUX,2013,1.55,89.574,543360.0,99.7237508144043,5.848,5.24,81.8,83.9,79.8,13.0,120000.140729859,5.17,271532.0,271828.0,11.86,99.0,6357.0,11.7081477939315,11.7081477939315,268091.0,8.0,11.26,18.29,0.78,42.4,99.67,11.69524819451232,0.9248468345813478,0.9037521322322931,0.9955639198817046,0.8385710674867302,1.0,0.9325467908364151
Luxembourg,LUX,2014,1.5,89.884,556319.0,99.6742915425469,5.852,5.23,82.2292682926829,85.2,79.4,13.0,123678.702143275,5.06,277710.0,278610.0,11.76,99.0,6547.0,9.99782870623861,9.99782870623861,278241.0,5.0,12.66,18.25,0.78,42.4,99.94,11.725442370099268,0.9365355559614132,0.9080724960337963,0.9991934399784917,0.8384587300249952,1.0,0.9364520443997393
Luxembourg,LUX,2015,1.47,90.179,569604.0,99.627860789774,6.669,5.08,82.2926829268293,84.7,80.0,13.0,105462.012584423,4.96,283954.0,285650.0,11.71,99.0,5422.0,10.3915303158858,10.3915303158858,285050.0,6.1,12.17,18.2,0.78,42.41,99.93,11.566106096767557,0.9382622988925609,0.8852737060623187,0.9990590133082404,0.8155138034656108,1.0,0.9276217643457461
Luxembourg,LUX,2016,1.41,90.46,582014.0,99.5842506631401,6.291,5.07,82.6853658536585,85.4,80.1,13.0,106899.293549552,4.81,289781.0,292233.0,11.66,99.0,5475.0,9.61318538725802,9.61318538725802,286784.0,5.7,10.16,18.15,0.79,42.41,99.91,11.57964248847448,0.948954822427733,0.8872105742031676,0.9987901599677376,0.8261296935995731,1.0,0.9322170500396423
Luxembourg,LUX,2017,1.39,90.727,596336.0,99.543226403751,5.522,5.14,82.0951219512195,84.4,79.9,14.0,110193.213797228,4.66,296716.0,299619.0,11.58,99.0,5713.0,9.60846654630366,9.60846654630366,296430.0,6.2,13.6,18.11,0.81,42.42,99.89,11.609990593017372,0.9328828305301428,0.8915529630832277,0.9985213066272348,0.8477265706181369,1.0,0.9341367341717485
Luxembourg,LUX,2018,1.38,90.981,607950.0,99.5046038462513,5.585,5.28,82.2951219512195,84.6,80.1,14.0,116786.511654677,4.51,302297.0,305653.0,11.53,99.0,6227.0,9.29178826573985,9.29178826573985,305430.0,7.9,10.63,18.08,0.83,42.44,99.87,11.66810286029907,0.9383287120822191,0.8998680149469275,0.9982524532867322,0.8459572555958098,1.0,0.9364812871823377
Luxembourg,LUX,2019,1.34,91.223,620001.0,99.5125308619097,5.595,5.47,82.6390243902439,85.2,80.2,14.0,112726.439672814,4.26,308156.0,311845.0,11.53,99.0,6222.0,8.4591046194554,8.4591046194554,315771.0,8.9,11.27,18.05,0.85,42.45,99.88,11.632719274756312,0.9476929718242043,0.8948051192336095,0.9983868799569834,0.8456764119414723,1.0,0.9373122765912537
Luxembourg,LUX,2020,1.36,91.453,630419.0,99.5200654420875,6.773,5.74,82.1439024390244,84.5,79.9,14.0,116905.370396853,4.19,313207.0,317212.0,10.82,99.0,6786.0,8.67476189540246,8.67476189540246,322041.0,5.8,,18.04,0.89,42.46,99.88,11.669120086497786,0.9342110943233328,0.9000135657745768,0.9983868799569834,0.8125930294604994,1.0,0.9290409139030785
Luxembourg,LUX,2021,1.38,91.672,640064.0,99.5272329799709,5.247,5.67,82.5975609756098,84.8,80.5,15.0,133711.794435985,4.15,317924.0,322141.0,,99.0,7636.0,,,333257.0,6.1,,18.06,0.93,42.49,99.88,11.803441974876037,0.9465639475999944,0.9192331474660141,0.9983868799569834,0.8554497711124217,1.0,0.9439267492270826
Madagascar,MDG,2012,4.466,33.227,22966240.0,15.2925667357711,0.599,3.9110589,63.544,65.476,61.695,36027.0,504.173737710132,,11438460.0,11527780.0,0.93,68.0,19.71853828,14.7009701749296,14.7009701749296,11412154.0,236.0,3.4,1.98,16.75,11.72,30.63,6.2229209263487135,0.42774676650782834,0.12073871392347206,0.06748218846619168,0.9859859016485524,0.6125,0.442890714109209
Madagascar,MDG,2013,4.358,33.878,23588073.0,16.1408302762085,0.995,3.75156283,63.962,66.231,61.811,35881.0,526.688019635403,0.33,11750494.0,11837579.0,0.97,70.0,19.75903702,15.504951948252,15.504951948252,11791420.0,233.0,3.4,2.1,16.55,12.09,31.17,6.266608380142557,0.43912865895166786,0.1269897769275686,0.07474122865976612,0.9748644929367822,0.6375,0.45064483149515694
Madagascar,MDG,2014,4.247,34.534,24215976.0,16.7630080347729,1.385,4.46240282,64.255,66.356,62.25,35926.0,517.136183122584,0.32,12065787.0,12150189.0,1.01,68.0,23.07670021,15.00220058015,15.00220058015,12174101.0,233.0,3.43,2.23,16.37,12.47,31.71,6.248306250117162,0.44710687542545935,0.12437099835471356,0.08200026885334052,0.9639115904176146,0.6125,0.44597794661022566
Madagascar,MDG,2015,4.183,35.193,24850912.0,17.3862360832543,1.785,5.0062542,64.339,66.346,62.416,36209.0,455.63803458407,,12383941.0,12466971.0,1.01,62.0,22.81040573,16.0777176618248,16.0777176618248,12558421.0,233.0,3.36,2.37,16.21,12.87,32.25,6.1216987104943374,0.44939414567733144,0.10625523196762666,0.08925930904691491,0.9526778442441094,0.5375,0.4270173061871965
Madagascar,MDG,2016,4.163,35.856,25501941.0,18.0266900658694,1.944,5.33248854,64.997,67.136,62.952,36913.0,464.61615837171,,12710056.0,12791885.0,1.0,68.0,24.77560616,16.138736457425,16.138736457425,12935229.0,233.0,3.37,2.53,16.09,13.3,32.79,6.141211598835512,0.46731109598366233,0.10904725310459143,0.09651834924048931,0.9482124301401409,0.6125,0.44671782569377677
Madagascar,MDG,2017,4.109,36.522,26169542.0,18.6844476953544,2.113,4.80225992,65.094,67.243,63.038,37709.0,503.498058680237,,13044649.0,13124892.0,1.02,65.0,24.17928314,12.5514997924024,12.5514997924024,13321070.0,233.0,3.35,2.72,15.98,13.76,33.33,6.221579856501208,0.46995234853641915,0.12054682560356195,0.1037773894340637,0.943466172381835,0.575,0.442548547191176
Madagascar,MDG,2018,4.043,37.191,26846541.0,19.3598230600213,2.289,4.22846937,65.27,67.432,63.2,38370.0,512.543991506858,,13384012.0,13462529.0,1.02,74.0,21.67276382,12.7238095692816,12.7238095692816,13715256.0,233.0,3.34,2.92,15.9,14.25,33.87,6.239386544415323,0.4747447243022463,0.12309471334658954,0.1110364296276381,0.9385233240654928,0.6875,0.46697983826839334
Madagascar,MDG,2019,3.978,37.861,27533134.0,20.0525651371361,2.46,3.10129309,65.882,68.21,63.662,39001.0,512.27966560241,,13728596.0,13804538.0,1.02,70.0,15.88729572,12.7945386496097,12.7945386496097,14118618.0,233.0,3.35,3.14,15.85,14.77,34.41,6.2388706977943444,0.4914091218515998,0.12302090291709175,0.11829546982121249,0.9337208975763193,0.6375,0.4607892784332447
Madagascar,MDG,2020,3.918,38.534,28225177.0,20.7635333183938,3.246,3.72316122,65.182,67.612,62.891,39632.0,462.404228818383,,14076752.0,14148424.0,0.99,68.0,17.21605492,12.7535199510191,12.7535199510191,14403570.0,233.0,,3.31,15.8,15.32,34.95,6.136439462684824,0.4723485364193329,0.10836442723236626,0.12555451001478699,0.9116465863453815,0.6125,0.4460828120023736
Madagascar,MDG,2021,3.851,39.207,28915653.0,21.4921283753203,3.415,3.5045228,64.485,66.87,62.234,40120.0,503.352081190858,,14424717.0,14490935.0,,57.0,17.64008904,,,14889869.0,233.0,,3.5,15.77,15.91,35.49,6.221289887846249,0.4533696392103471,0.12050533514866116,0.13281355020836136,0.9069003285870756,0.475,0.4177177706308891
Malawi,MWI,2012,4.924,15.812,15581251.0,12.0292544123907,4.951,6.02199793,58.679,61.262,56.116,27332.0,563.061539677727,,8030996.0,7550255.0,3.71,96.0,32.80570221,26.4999840992823,26.4999840992823,6035605.0,291.0,10.86,1.42,10.74,13.1,59.61,6.333388928876142,0.2952756977535739,0.13654513850921796,0.45705067885468476,0.8637627432808156,0.9625,0.5430268516796584
Malawi,MWI,2013,4.778,15.966,16024775.0,12.5342361256519,4.978,8.22379494,59.729,62.633,56.868,25689.0,501.19717297875,,8255436.0,7769339.0,3.68,89.0,39.87806702,25.3524122563691,25.3524122563691,6139893.0,261.0,10.58,1.47,10.63,13.26,60.54,6.216999582500718,0.3238665759019741,0.11989145251891857,0.46955235918806293,0.8630044654141039,0.875,0.5302629706046119
Malawi,MWI,2014,4.612,16.132,16477966.0,13.0532852603648,4.966,6.89776182,60.899,64.34,57.577,24280.0,534.126977149089,,8485579.0,7992387.0,3.58,91.0,35.64556885,25.9973398435068,25.9973398435068,6251150.0,228.0,10.45,1.53,10.55,13.43,61.46,6.280633595617228,0.35572498298162014,0.12899658890594382,0.48191961285118967,0.8633414777993091,0.9,0.5459965325076126
Malawi,MWI,2015,4.452,16.313,16938942.0,13.5876840716512,4.95,6.62879086,61.378,64.659,58.187,23183.0,544.276872741836,,8719776.0,8219165.0,3.37,88.0,35.27587891,25.0076393017599,25.0076393017599,6368179.0,197.0,10.34,1.6,10.5,13.61,62.38,6.299458074627155,0.3687678692988427,0.1316901083054865,0.49428686651431647,0.8637908276462494,0.8625,0.544207134352979
Malawi,MWI,2016,4.309,16.506,17405624.0,14.1363136398145,5.003,7.72703791,62.209,65.671,58.86,22150.0,454.443266065248,,8956544.0,8449079.0,3.19,84.0,34.32816696,24.9604610605181,24.9604610605181,6490270.0,176.0,10.21,1.68,10.47,13.8,63.3,6.119073078686809,0.3913955071477196,0.1058795408153826,0.5066541201774432,0.8623023562782599,0.8125,0.5357463048837611
Malawi,MWI,2017,4.22,16.714,17881167.0,14.7004635346463,5.033,7.58438921,62.977,66.644,59.449,21439.0,500.165547203323,,9197987.0,8683181.0,3.13,88.0,37.93450165,21.2909459360983,21.2909459360983,6618516.0,162.0,1.97,1.76,10.46,14.0,64.22,6.21493913802918,0.41230769230769215,0.11959663176170976,0.51902137384057,0.861459825315247,0.8625,0.5549771046450438
Malawi,MWI,2018,4.14,16.937,18367883.0,15.280214141913,5.003,6.87366676,63.276,66.96,59.724,20967.0,537.932204050438,,9445207.0,8922676.0,3.24,92.0,36.97562408,21.1973847101807,21.1973847101807,6896854.0,153.0,1.81,1.85,10.48,14.23,65.14,6.287732537445118,0.42044928522804637,0.13001234809479376,0.5313886275036968,0.8623023562782599,0.9125,0.5713305234209594
Malawi,MWI,2019,4.072,17.174,18867337.0,15.8752295061873,4.949,7.15010023,64.119,67.968,60.402,20596.0,587.115464659464,,9698995.0,9168342.0,3.24,95.0,41.78248596,22.3370229833525,22.3370229833525,7191761.0,146.0,1.71,1.96,10.51,14.47,66.05,6.375221503481982,0.4434036759700476,0.14253079427022108,0.5436214544965721,0.8638189120116831,0.95,0.5886749673497048
Malawi,MWI,2020,3.995,17.427,19377061.0,16.4864046136865,5.681,7.0088768,63.717,67.597,60.014,20246.0,621.417772482775,,9958303.0,9418758.0,3.61,94.0,42.5414238,23.6983194353464,23.6983194353464,7444101.0,138.0,,2.07,10.57,14.73,66.97,6.432003597262499,0.43245745405037433,0.15065551692861842,0.5559887081596989,0.8432611565141686,0.9375,0.583972567130572
Malawi,MWI,2021,3.917,17.695,19889742.0,17.1133874673045,5.585,7.41194487,62.904,66.469,59.493,19976.0,632.533192648231,,10218942.0,9670800.0,,93.0,46.55551147,,,7724172.0,132.0,,2.2,10.63,15.0,67.88,6.449732697719954,0.41031994554118456,0.15319230299283912,0.5682215351525742,0.8459572555958098,0.925,0.5805382078564815
Malaysia,MYS,2012,2.116,72.275,29660212.0,93.420811210875,3.1,3.45786357,74.944,77.598,72.595,3492.0,10601.5104558966,1.9,14405218.0,15254994.0,0.63,97.0,371.79330444,17.9101382186238,17.9101382186238,13645753.0,86.0,2.1,13.0,7.19,43.92,91.35,9.268751765787892,0.7381620149761743,0.5565544647566685,0.883720930232558,0.9157469036987109,0.975,0.8138368627328223
Malaysia,MYS,2013,2.089,72.93,30134807.0,93.4714987185083,3.16,3.51276922,75.035,77.618,72.735,3546.0,10727.6690215542,1.91,14646296.0,15488512.0,0.63,97.0,382.19186401,18.7954198873143,18.7954198873143,14299077.0,91.0,2.05,13.45,6.94,44.75,91.21,9.280581572654324,0.7406398910823688,0.5582471444994,0.8818389568490388,0.9140618417726851,0.975,0.8139575668406985
Malaysia,MYS,2014,2.081,73.577,30606459.0,93.5226655324704,2.88,3.71036959,75.146,77.677,72.883,3628.0,11045.5801207599,1.86,14885695.0,15720763.0,0.63,97.0,415.65353394,17.1052502297433,17.1052502297433,14684559.0,93.0,2.13,13.9,6.69,45.57,91.06,9.30978563785743,0.7436623553437712,0.5624258373667351,0.8798225567952682,0.9219254640941388,0.975,0.8165672427199826
Malaysia,MYS,2015,2.039,74.213,31068833.0,93.573840962697,3.1,3.82201481,75.094,77.728,72.75,3689.0,9699.60046342736,1.87,15120922.0,15947910.0,0.65,99.0,370.71954346,16.9297330913892,16.9297330913892,15045055.0,90.0,2.17,14.37,6.45,46.4,90.92,9.179839974305784,0.7422464261402313,0.5438324321798907,0.877940583411749,0.9157469036987109,1.0,0.8159532690861162
Malaysia,MYS,2016,1.978,74.84,31526418.0,93.6252758965394,3.44,3.70085335,75.289,77.938,72.927,3686.0,9555.66959336559,1.89,15354558.0,16171861.0,0.69,98.0,353.64028931,16.3864419259472,16.3864419259472,15327169.0,94.0,2.21,14.84,6.21,47.22,90.77,9.164889932017635,0.7475561606535057,0.5416932904322823,0.8759241833579782,0.9061982194512316,0.9875,0.8117743707789996
Malaysia,MYS,2017,1.929,75.447,31975806.0,93.6753201265979,3.41,3.71472311,75.476,78.139,73.099,3650.0,9979.70447282371,1.91,15584594.0,16391213.0,0.73,99.0,370.71844482,14.9450075810201,14.9450075810201,15658484.0,94.0,2.24,15.33,5.99,48.03,90.63,9.208308756925556,0.752648059904697,0.5479059164036658,0.8740422099744589,0.9070407504142444,1.0,0.8163273873394132
Malaysia,MYS,2018,1.881,76.036,32399271.0,93.7242066106542,3.3,3.75944281,75.644,78.267,73.293,3601.0,11073.9789704691,1.93,15801948.0,16597324.0,0.76,99.0,416.32000732,16.6541753286852,16.6541753286852,16042818.0,92.0,2.25,15.83,5.77,48.82,90.49,9.312353398380667,0.7572226004084412,0.5627932479484075,0.8721602365909396,0.9101300306119584,1.0,0.8204612231119495
Malaysia,MYS,2019,1.834,76.607,32804020.0,93.771862554664,3.26,3.83991051,75.76,78.306,73.465,3534.0,11132.1027429418,1.94,16009996.0,16794024.0,0.76,98.0,427.46286011,17.8197510834605,17.8197510834605,16435873.0,92.0,2.3,16.33,5.56,49.61,90.34,9.317588352116466,0.7603812117086455,0.5635422965375158,0.870143836537169,0.911253405229309,0.9875,0.8185641500025278
Malaysia,MYS,2020,1.818,77.16,33199993.0,93.8182200650099,4.54,4.08395433,75.938,78.472,73.648,3483.0,10164.344431073,1.97,16213821.0,16986172.0,0.74,98.0,414.96350098,16.1938532237922,16.1938532237922,16627612.0,90.0,,16.85,5.36,50.41,90.2,9.226641231220574,0.7652280462899932,0.5505290368166775,0.8682618631536497,0.8753054174740922,0.9875,0.8093648727468825
